,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
4721,Monaco,MCO,31/01/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4722,Monaco,MCO,01/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4723,Monaco,MCO,02/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4724,Monaco,MCO,03/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4725,Monaco,MCO,04/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4726,Monaco,MCO,05/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4727,Monaco,MCO,06/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4728,Monaco,MCO,07/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4729,Monaco,MCO,08/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4730,Monaco,MCO,09/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4731,Monaco,MCO,10/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4732,Monaco,MCO,11/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4733,Monaco,MCO,12/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4734,Monaco,MCO,13/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4735,Monaco,MCO,14/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4736,Monaco,MCO,15/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4737,Monaco,MCO,16/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4738,Monaco,MCO,17/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4739,Monaco,MCO,18/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4740,Monaco,MCO,19/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4741,Monaco,MCO,20/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4742,Monaco,MCO,21/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4743,Monaco,MCO,22/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4744,Monaco,MCO,23/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4745,Monaco,MCO,24/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4746,Monaco,MCO,25/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4747,Monaco,MCO,26/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4748,Monaco,MCO,27/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4749,Monaco,MCO,28/02/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4750,Monaco,MCO,01/03/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4751,Monaco,MCO,02/03/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4752,Monaco,MCO,03/03/2021,2400,20494,734463,1317,294,6.12,0.51,0.57,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4753,Monaco,MCO,04/03/2021,15612,8449,7163,1317,294,39.78,21.53,18.25,7492,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4754,Monaco,MCO,05/03/2021,15612,8449,7163,1317,275,39.78,21.53,18.25,7007,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4755,Monaco,MCO,06/03/2021,15612,8449,7163,1317,257,39.78,21.53,18.25,6549,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4756,Monaco,MCO,07/03/2021,15612,8449,7163,1317,238,39.78,21.53,18.25,6065,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4757,Monaco,MCO,08/03/2021,15612,8449,7163,1317,220,39.78,21.53,18.25,5606,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4758,Monaco,MCO,09/03/2021,15612,8449,7163,1317,201,39.78,21.53,18.25,5122,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4759,Monaco,MCO,10/03/2021,15612,8449,7163,1317,183,39.78,21.53,18.25,4663,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4760,Monaco,MCO,11/03/2021,15612,8449,7163,1317,165,39.78,21.53,18.25,4204,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4761,Monaco,MCO,12/03/2021,15612,8449,7163,1317,165,39.78,21.53,18.25,4204,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4762,Monaco,MCO,13/03/2021,15612,8449,7163,1317,165,39.78,21.53,18.25,4204,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4763,Monaco,MCO,14/03/2021,15612,8449,7163,1317,165,39.78,21.53,18.25,4204,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4764,Monaco,MCO,15/03/2021,15612,8449,7163,1317,165,39.78,21.53,18.25,4204,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4765,Monaco,MCO,16/03/2021,15612,8449,7163,1317,165,39.78,21.53,18.25,4204,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4766,Monaco,MCO,17/03/2021,15612,8449,7163,1317,165,39.78,21.53,18.25,4204,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4767,Monaco,MCO,18/03/2021,15612,8449,7163,1317,165,39.78,21.53,18.25,4204,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4768,Monaco,MCO,19/03/2021,18081,9750,8331,1317,165,46.07,24.84,21.23,4204,Pfizer/BioNTech,National Council,https://www.facebook.com/GvtMonaco/photos/a.1443278289296473/2691393947818228/
4769,Mongolia,MNG,22/02/2021,0,9750,8331,1317,165,0,24.84,21.23,4204,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4770,Mongolia,MNG,23/02/2021,0,9750,8331,1317,1037,0,24.84,21.23,316,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4771,Mongolia,MNG,24/02/2021,0,9750,8331,1317,1037,0,24.84,21.23,316,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4772,Mongolia,MNG,25/02/2021,3112,9750,8331,1317,1037,0.09,24.84,21.23,316,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4773,Mongolia,MNG,26/02/2021,4926,9750,8331,1814,1232,0.15,24.84,21.23,376,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4774,Mongolia,MNG,27/02/2021,6808,9750,8331,1882,1362,0.21,24.84,21.23,415,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4775,Mongolia,MNG,28/02/2021,6808,9750,8331,1882,1286,0.21,24.84,21.23,392,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4776,Mongolia,MNG,01/03/2021,6808,9750,8331,1882,1232,0.21,24.84,21.23,376,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4777,Mongolia,MNG,02/03/2021,9531,9750,8331,1882,1213,0.29,24.84,21.23,370,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4778,Mongolia,MNG,03/03/2021,9531,9750,8331,1882,1327,0.29,24.84,21.23,405,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4779,Mongolia,MNG,04/03/2021,13200,9750,8331,1882,1441,0.4,24.84,21.23,440,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4780,Mongolia,MNG,05/03/2021,13200,9750,8331,1882,1404,0.4,24.84,21.23,428,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4781,Mongolia,MNG,06/03/2021,13200,9750,8331,1882,1357,0.4,24.84,21.23,414,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4782,Mongolia,MNG,07/03/2021,13200,9750,8331,1882,1450,0.4,24.84,21.23,442,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4783,Mongolia,MNG,08/03/2021,13200,9750,8331,1882,1542,0.4,24.84,21.23,470,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4784,Mongolia,MNG,09/03/2021,20976,9750,8331,1882,1635,0.64,24.84,21.23,499,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4785,Mongolia,MNG,10/03/2021,30446,9750,8331,9470,2726,0.93,24.84,21.23,832,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4786,Mongolia,MNG,11/03/2021,48265,9750,8331,17819,5009,1.47,24.84,21.23,1528,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4787,Mongolia,MNG,12/03/2021,67489,9750,8331,19224,7533,2.06,24.84,21.23,2298,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4788,Mongolia,MNG,13/03/2021,84017,9750,8331,16528,9672,2.56,24.84,21.23,2950,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4789,Mongolia,MNG,14/03/2021,100000,9750,8331,15983,11733,3.05,24.84,21.23,3579,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4790,Mongolia,MNG,15/03/2021,118294,9750,8331,18294,14125,3.61,24.84,21.23,4309,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4791,Mongolia,MNG,16/03/2021,126449,9750,8331,8155,15068,3.86,24.84,21.23,4596,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4792,Mongolia,MNG,17/03/2021,139636,9750,8331,13187,15599,4.26,24.84,21.23,4758,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4793,Mongolia,MNG,18/03/2021,171535,9750,8331,31899,17610,5.23,24.84,21.23,5372,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4794,Mongolia,MNG,19/03/2021,189969,9750,8331,18434,17497,5.79,24.84,21.23,5337,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4795,Mongolia,MNG,20/03/2021,204121,9750,8331,14152,17158,6.23,24.84,21.23,5234,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4796,Mongolia,MNG,21/03/2021,209278,9750,8331,5157,15611,6.38,24.84,21.23,4762,Oxford/AstraZeneca,Ministry of Health via ikon.mn,https://ikon.mn/
4797,Montenegro,MNE,20/02/2021,0,0,8331,5157,15611,0,0,21.23,4762,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4798,Montenegro,MNE,21/02/2021,0,0,8331,5157,223,0,0,21.23,355,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4799,Montenegro,MNE,22/02/2021,0,0,8331,5157,223,0,0,21.23,355,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4800,Montenegro,MNE,23/02/2021,0,0,8331,5157,223,0,0,21.23,355,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4801,Montenegro,MNE,24/02/2021,0,0,8331,5157,223,0,0,21.23,355,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4802,Montenegro,MNE,25/02/2021,1113,1113,8331,5157,223,0.18,0.18,21.23,355,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4803,Montenegro,MNE,26/02/2021,1288,1288,8331,175,215,0.21,0.21,21.23,342,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4804,Montenegro,MNE,27/02/2021,1288,1288,8331,175,196,0.21,0.21,21.23,312,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4805,Montenegro,MNE,28/02/2021,1288,1288,8331,175,175,0.21,0.21,21.23,279,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4806,Montenegro,MNE,01/03/2021,1531,1531,8331,175,155,0.24,0.24,21.23,247,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4807,Montenegro,MNE,02/03/2021,1531,1531,8331,175,152,0.24,0.24,21.23,242,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4808,Montenegro,MNE,03/03/2021,1927,1927,8331,175,148,0.31,0.31,21.23,236,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4809,Montenegro,MNE,04/03/2021,1927,1927,8331,175,139,0.31,0.31,21.23,221,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4810,Montenegro,MNE,05/03/2021,2250,2250,8331,175,137,0.36,0.36,21.23,218,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4811,Montenegro,MNE,06/03/2021,2406,2406,8331,156,148,0.38,0.38,21.23,236,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4812,Montenegro,MNE,07/03/2021,2406,2406,8331,156,183,0.38,0.38,21.23,291,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4813,Montenegro,MNE,08/03/2021,3062,3062,8331,156,219,0.49,0.49,21.23,349,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4814,Montenegro,MNE,09/03/2021,3062,3062,8331,156,202,0.49,0.49,21.23,322,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4815,Montenegro,MNE,10/03/2021,3062,3062,8331,156,184,0.49,0.49,21.23,293,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4816,Montenegro,MNE,11/03/2021,3062,3062,8331,156,172,0.49,0.49,21.23,274,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4817,Montenegro,MNE,12/03/2021,3374,3374,8331,156,161,0.54,0.54,21.23,256,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4818,Montenegro,MNE,13/03/2021,3374,3374,8331,156,168,0.54,0.54,21.23,267,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4819,Montenegro,MNE,14/03/2021,3793,3793,8331,156,151,0.6,0.6,21.23,240,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4820,Montenegro,MNE,15/03/2021,3793,3793,8331,156,192,0.6,0.6,21.23,306,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4821,Montenegro,MNE,16/03/2021,5021,5021,8331,156,269,0.8,0.8,21.23,428,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4822,Montenegro,MNE,17/03/2021,5730,5730,8331,709,359,0.91,0.91,21.23,572,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4823,Montenegro,MNE,18/03/2021,6085,6085,8331,355,398,0.97,0.97,21.23,634,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4824,Montenegro,MNE,19/03/2021,6849,6517,332,764,496,1.09,1.04,0.05,790,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4825,Montenegro,MNE,20/03/2021,7298,6837,461,449,531,1.16,1.09,0.07,845,"Sinopharm/Beijing, Sputnik V",Government of Montenegro,https://www.covidodgovor.me/
4826,Montserrat,MSR,08/02/2021,0,0,461,449,531,0,0,0.07,845,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4827,Montserrat,MSR,09/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4828,Montserrat,MSR,10/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4829,Montserrat,MSR,11/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4830,Montserrat,MSR,12/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4831,Montserrat,MSR,13/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4832,Montserrat,MSR,14/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4833,Montserrat,MSR,15/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4834,Montserrat,MSR,16/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4835,Montserrat,MSR,17/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4836,Montserrat,MSR,18/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4837,Montserrat,MSR,19/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4838,Montserrat,MSR,20/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4839,Montserrat,MSR,21/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4840,Montserrat,MSR,22/02/2021,0,0,461,449,43,0,0,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4841,Montserrat,MSR,23/02/2021,652,652,461,449,43,13.04,13.04,0.07,8602,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4842,Montserrat,MSR,24/02/2021,652,652,461,449,40,13.04,13.04,0.07,8002,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4843,Montserrat,MSR,25/02/2021,652,652,461,449,36,13.04,13.04,0.07,7201,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4844,Montserrat,MSR,26/02/2021,652,652,461,449,33,13.04,13.04,0.07,6601,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4845,Montserrat,MSR,27/02/2021,652,652,461,449,29,13.04,13.04,0.07,5801,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4846,Montserrat,MSR,28/02/2021,652,652,461,449,26,13.04,13.04,0.07,5201,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4847,Montserrat,MSR,01/03/2021,652,652,461,449,22,13.04,13.04,0.07,4401,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4848,Montserrat,MSR,02/03/2021,652,652,461,449,19,13.04,13.04,0.07,3801,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4849,Montserrat,MSR,03/03/2021,652,652,461,449,19,13.04,13.04,0.07,3801,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4850,Montserrat,MSR,04/03/2021,652,652,461,449,19,13.04,13.04,0.07,3801,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4851,Montserrat,MSR,05/03/2021,652,652,461,449,19,13.04,13.04,0.07,3801,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4852,Montserrat,MSR,06/03/2021,652,652,461,449,19,13.04,13.04,0.07,3801,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4853,Montserrat,MSR,07/03/2021,652,652,461,449,19,13.04,13.04,0.07,3801,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4854,Montserrat,MSR,08/03/2021,652,652,461,449,19,13.04,13.04,0.07,3801,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4855,Montserrat,MSR,09/03/2021,652,652,461,449,19,13.04,13.04,0.07,3801,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4856,Montserrat,MSR,10/03/2021,932,892,40,449,19,18.64,17.84,0.8,3801,Oxford/AstraZeneca,Government of Montserrat,https://www.facebook.com/GIUMontserrat/photos/857893654769978
4857,Morocco,MAR,28/01/2021,0,892,40,449,19,0,17.84,0.8,3801,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/pages/Accueilfr.aspx
4858,Morocco,MAR,29/01/2021,0,892,40,449,45000,0,17.84,0.8,1219,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/pages/Accueilfr.aspx
4859,Morocco,MAR,30/01/2021,90000,892,40,449,45000,0.24,17.84,0.8,1219,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/pages/Accueilfr.aspx
4860,Morocco,MAR,31/01/2021,126000,892,40,36000,42000,0.34,17.84,0.8,1138,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/pages/Accueilfr.aspx
4861,Morocco,MAR,01/02/2021,200081,892,40,74081,50020,0.54,17.84,0.8,1355,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/pages/Accueilfr.aspx
4862,Morocco,MAR,02/02/2021,257291,892,40,57210,51458,0.7,17.84,0.8,1394,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/pages/Accueilfr.aspx
4863,Morocco,MAR,03/02/2021,308398,892,40,51107,51400,0.84,17.84,0.8,1393,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/pages/Accueilfr.aspx
4864,Morocco,MAR,04/02/2021,351723,892,40,43325,50246,0.95,17.84,0.8,1361,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/pages/Accueilfr.aspx
4865,Morocco,MAR,05/02/2021,408235,892,40,56512,51891,1.11,17.84,0.8,1406,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/pages/Accueilfr.aspx
